time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust_buy,trust,keyman,foreign_buy,foreign,dealer_buy,dealer,volumn,MA5,MA10,financing,financing_error,tomorrow,percentage
2013/3/7,7950.9,7984.29,7942.37,7960.51,7942.29,7935.06,7771.95,7662.74,8022.7,7924.17,7825.64,-7,-1421,2681,10,32059,12,253,834.62,895.72,800.25,1779,7,8015.14,0.001284228
2013/3/8,7981,8029.14,7981,8015.14,7962.05,7947.16,7779.48,7668.34,8030.07,7933.28,7836.48,-2,-1423,2767,41,32100,3,256,947.6,921.3,817.86,1786,7,8038.72,0.006862626
2013/3/11,8021.88,8089.21,8001.85,8038.72,7987.34,7963.66,7787.95,7674.45,8041.96,7942.71,7843.46,-1,-1424,2855,5,32105,6,262,961.15,941.86,860.09,1796,10,7994.71,0.002941932
2013/3/12,8039,8063.23,7986.59,7994.71,7998.52,7974.06,7795.59,7680.18,8042.89,7949.65,7856.41,-2,-1426,2909,-4,32101,-6,256,918.23,939.12,877.75,1797,1,7995.51,-0.005474752
2013/3/13,8018.9,8047.56,7962.42,7995.51,8001.05,7979.89,7802.49,7685.56,8047.72,7953.27,7858.81,-14,-1440,2952,-4,32097,-13,243,837.15,899.75,889.91,1802,5,7951.76,0.000100066
2013/3/14,8002.42,8002.71,7946.29,7951.76,7992.63,7979.14,7808.17,7690.36,8045.95,7956.51,7867.06,-8,-1448,2991,-46,32051,-11,232,765.74,885.97,890.84,1811,9,7927.49,-0.005471821
2013/3/15,7989.67,7999.92,7924.94,7927.49,7981.92,7975.75,7813.17,7694.83,8045.11,7957.55,7869.99,-4,-1452,3035,-45,32006,-10,222,935.49,883.55,902.43,1808,-3,7811.34,-0.003052154
2013/3/18,7886.69,7888.16,7807.61,7811.34,7937.43,7952.61,7814.32,7697.37,8059.24,7950.94,7842.64,-9,-1461,3070,-81,31925,-16,206,710.69,833.46,887.66,1804,-4,7838.47,-0.014651548
2013/3/19,7843.47,7863.77,7823.81,7838.47,7905.75,7932.57,7815.24,7699.76,8063.51,7944.82,7826.12,-9,-1470,3116,-68,31857,2,208,735.53,796.92,868.02,1808,4,7798.03,0.003473156
2013/3/20,7834.73,7844.54,7786.56,7798.03,7875.82,7911.37,7815.27,7701.68,8061.5,7933.26,7805.03,0,-1470,3161,-137,31720,1,209,744.77,778.44,839.1,1819,11,7811.84,-0.00515917
2013/3/21,7828.95,7843.16,7811.84,7811.84,7858.53,7895.47,7815.55,7703.7,8064.05,7925.98,7787.91,-2,-1472,3209,-45,31675,-2,207,702.69,765.83,825.9,1822,3,7796.22,0.00177096
2013/3/22,7811.52,7832.59,7796.22,7796.22,7842.07,7879.77,7815.34,7705.45,8067.09,7918.41,7769.72,-2,-1474,3244,-26,31649,-3,204,653.82,709.5,796.52,1827,5,7856.12,-0.001999529
2013/3/25,7862.58,7877.05,7854.47,7856.12,7848.9,7876.64,7816.89,7708.04,8059.43,7911.87,7764.31,0,-1474,3297,15,31664,-6,198,598.28,687.02,760.24,1826,-1,7856.36,0.007683211
2013/3/26,7873.7,7876.68,7845.56,7856.36,7853.62,7874.18,7818.4,7710.61,8055.8,7907.3,7758.81,-2,-1476,3349,-8,31656,3,201,687.68,677.45,737.18,1825,-1,7894.12,3.05494E-05
2013/3/27,7872.75,7894.26,7857.32,7894.12,7862.29,7875.17,7820.41,7713.4,8056.1,7907.97,7759.83,-6,-1482,3408,15,31671,1,202,676.7,663.83,721.14,1820,-5,7866.88,0.004806297
2013/3/28,7905.71,7905.71,7844.84,7866.88,7868.45,7876.19,7822.39,7716.17,8055.58,7906.41,7757.24,-1,-1483,3451,-7,31664,-11,191,664.15,656.13,710.98,1820,0,7918.61,-0.00345067
2013/3/29,7904.5,7931.7,7883.81,7918.61,7882.19,7882.27,7825.25,7719.36,8051.02,7904.11,7757.2,-4,-1487,3502,35,31699,6,197,575.84,640.53,675.01,1820,0,7899.24,0.006575669
2013/4/1,7934.25,7937.73,7896.57,7899.24,7893.77,7888.58,7828.26,7722.63,8051.67,7905.7,7759.74,0,-1487,3542,29,31728,-2,195,541.86,629.25,658.13,1813,-7,7913.18,-0.002446136
2013/4/2,7897.16,7924.46,7879.55,7913.18,7897.04,7891.31,7830.73,7725.62,8050.22,7904.73,7759.23,-2,-1489,3592,35,31763,-1,194,583.37,608.38,642.92,1804,-9,7942.35,0.001764727
2013/4/3,7949.12,7954.15,7913.77,7942.35,7911.31,7900.13,7834.3,7729.16,8049.37,7904.33,7759.29,-2,-1491,3652,37,31800,5,199,695.51,612.14,637.99,1798,-6,7752.79,0.003686255
2013/4/8,7831.22,7843.1,7747.47,7752.79,7872.09,7880.77,7832.97,7730.23,8050.68,7893.94,7737.21,-9,-1500,3713,-54,31746,-6,193,911.5,661.62,658.87,1776,-22,7728.54,-0.023866992
2013/4/9,7766.62,7781.13,7714.93,7728.54,7830.66,7856.59,7830.18,7730.52,8041.72,7879.61,7717.51,-6,-1506,3751,-63,31683,-3,190,707.02,687.85,664.19,1761,-15,7752.8,-0.003127906
2013/4/10,7772.95,7772.95,7739.99,7752.8,7807,7838.97,7827.87,7731,8018.99,7865.32,7711.65,0,-1506,3802,-47,31636,3,193,669.55,713.39,671.32,1754,-7,7857.98,0.003139015
2013/4/11,7788.58,7857.98,7788.58,7857.98,7812.43,7836.12,7827.72,7732.53,8000.22,7858.48,7716.74,-2,-1508,3858,14,31650,9,202,752.11,747.14,677.76,1755,1,7821.63,0.013566711
2013/4/12,7861.12,7864.86,7810.54,7821.63,7821.46,7836.74,7828.1,7734.29,7977.47,7849.79,7722.1,-3,-1511,3897,-15,31635,-13,189,702.82,748.6,680.37,1751,-4,7763.53,-0.004625871
2013/4/15,7815.32,7835.12,7753.24,7763.53,7811.58,7828.57,7826.91,7735.25,7964.3,7840.38,7716.45,-7,-1518,3925,-42,31593,-10,179,658.76,698.05,679.83,1740,-11,7801.05,-0.007428119
2013/4/16,7690.91,7801.05,7688.62,7801.05,7789.52,7813.45,7824.24,7735.41,7952.33,7834.05,7715.78,-5,-1523,3983,-16,31577,7,186,657.66,688.18,688.02,1734,-6,7809.07,0.004832853
2013/4/17,7822.81,7822.81,7791.53,7809.07,7796.87,7813.11,7823.83,7736.67,7952.31,7833.94,7715.57,1,-1522,4055,-30,31547,8,194,738.16,701.9,707.65,1736,2,7791.35,0.001028067
2013/4/18,7781.48,7826.13,7757.33,7791.35,7794.27,7808.74,7822.69,7737.54,7951.36,7831.58,7711.81,-6,-1528,4124,-8,31539,5,199,748.49,701.18,724.16,1740,4,7930.8,-0.002269156
2013/4/19,7868.9,7933.72,7862.92,7930.8,7829.21,7825.16,7825.19,7740.21,7964.38,7838.22,7712.07,3,-1525,4228,72,31611,18,217,877.44,736.1,742.35,1755,15,7970.38,0.017898054
2013/4/22,7976.1,7996.55,7950.01,7970.38,7877.22,7852.09,7830.05,7744.06,7984.05,7846.15,7708.25,-4,-1529,4302,39,31650,6,223,770.31,758.41,728.23,1759,4,7942.77,0.004990669
2013/4/23,7955.92,7968.79,7913.6,7942.77,7899.91,7869.03,7833.82,7747.39,7995.5,7853.48,7711.45,-13,-1542,4363,-26,31624,2,225,756.46,778.17,733.18,1766,7,8023.71,-0.003464076
2013/4/24,7977.4,8025.45,7968.28,8023.71,7932.84,7892.61,7839.23,7751.54,8022.12,7861.86,7701.59,-8,-1550,4443,51,31675,12,237,837.4,798.02,749.96,1769,3,8021.75,0.0101904
2013/4/25,8015.38,8026.46,7994.19,8021.75,7960.04,7914.76,7844.98,7755.89,8044.82,7870.13,7695.43,-3,-1553,4527,56,31731,-6,231,757.39,799.8,750.49,1775,6,8022.06,-0.000244276
2013/4/26,8034.47,8081.37,8020.47,8022.06,7986.56,7937.46,7851.36,7760.58,8063.22,7876.52,7689.83,-7,-1560,4614,53,31784,-7,224,923.08,808.93,772.52,1778,3,8029.74,3.86449E-05
2013/4/29,8043.71,8046.22,8014.27,8029.74,8002.2,7954.92,7857.33,7765.09,8082.83,7884.67,7686.51,-5,-1565,4695,106,31890,2,226,770.48,808.96,783.69,1772,-6,8093.66,0.00095736
2013/4/30,8065.92,8115.59,8065.92,8093.66,8029.89,7978.62,7864.8,7770.38,8111.29,7893.42,7675.55,1,-1564,4849,104,31994,12,238,1003.95,858.46,818.32,1768,-4,8128.51,0.007960407
2013/5/2,8111.43,8139.49,8095.7,8128.51,8059.52,8004.1,7873.13,7776.14,8145.69,7904.88,7664.08,-5,-1569,4948,80,32074,8,246,883.8,867.74,832.88,1776,8,8135.03,0.004305839
2013/5/3,8157.51,8175.33,8121.07,8135.03,8088.76,8030.13,7882.12,7782.27,8176.89,7915.98,7655.06,-12,-1581,5029,46,32120,0,246,876.99,891.66,845.73,1775,-1,8169.05,0.000802115
2013/5/6,8188.48,8197.52,8153.96,8169.05,8118.26,8056.88,7891.79,7788.8,8210.56,7927.31,7644.06,-4,-1585,5090,34,32154,9,255,782.97,863.64,836.28,1781,6,8163.06,0.004181915
2013/5/7,8177.58,8181.8,8145.1,8163.06,8134.47,8076.88,7900.81,7795.05,8236.91,7947.82,7658.74,-13,-1598,5183,76,32230,-12,243,788.57,867.25,838.11,1781,0,8267.09,-0.000733255
2013/5/8,8177.94,8284.09,8177.94,8267.09,8165.23,8104.13,7911.5,7802.18,8277.14,7974.75,7672.36,-10,-1608,5360,158,32388,3,246,958.28,858.12,858.29,1779,-2,8285.89,0.012743996
2013/5/9,8314.37,8322.69,8279.46,8285.89,8210.36,8139.85,7924.26,7810.42,8314.63,8001.41,7688.18,-9,-1617,5464,79,32467,0,246,900.75,861.51,864.62,1776,-3,8280.26,0.002274077
2013/5/10,8284.38,8297.33,8258.62,8280.26,8233.62,8165.36,7935.92,7818.19,8350.79,8022.52,7694.25,-8,-1625,5560,59,32526,0,246,820.41,850.2,870.93,1781,5,8248.32,-0.000679468
2013/5/13,8285.45,8296.54,8230.65,8248.32,8244.16,8183.52,7946.72,7825.58,8372.59,8043.85,7715.12,-7,-1632,5609,34,32560,-7,239,678.77,829.36,846.5,1782,1,8251.82,-0.003857367
2013/5/14,8272.2,8295.41,8233.98,8251.82,8250.56,8198.04,7957.1,7832.81,8382.3,8068.27,7754.24,-14,-1646,5690,75,32635,-5,234,719.66,815.58,841.41,1785,3,8318.59,0.000424329
2013/5/15,8264.1,8320.32,8251.51,8318.59,8263.25,8214.51,7967.97,7840.35,8401.05,8094.15,7787.24,-8,-1654,5783,50,32685,5,239,909.99,805.92,832.02,1786,1,8390.05,0.008091548
2013/5/16,8362.49,8414.88,8346.45,8390.05,8301.65,8244.32,7981.43,7849.24,8426.63,8123.19,7819.76,-2,-1656,5916,81,32766,28,267,1225.4,870.85,866.18,1791,5,8368.19,0.008590398
2013/5/17,8377.26,8402.34,8356.79,8368.19,8326.48,8268.29,7994.37,7857.95,8432.62,8152.04,7871.46,-12,-1668,5995,29,32795,8,275,915,889.77,869.98,1796,5,8377.05,-0.002605467
2013/5/20,8364.95,8385.68,8347.33,8377.05,8340.57,8286.55,8006.65,7866.39,8451.97,8174.35,7896.73,-10,-1678,6051,35,32830,6,281,719.53,897.92,863.64,1802,6,8383.05,0.001058771
2013/5/21,8381.36,8420.68,8361.96,8383.05,8355.97,8304.77,8019.11,7874.99,8470.23,8194.98,7919.74,-6,-1684,6103,19,32849,5,286,852.44,924.47,870.02,1812,10,8398.84,0.000716243
2013/5/22,8414.06,8439.15,8376.21,8398.84,8373,8323.37,8031.83,7883.79,8480.97,8217.79,7954.6,-9,-1693,6185,43,32892,8,294,890.32,920.54,863.23,1817,5,8237.83,0.001883563
2013/5/23,8367.85,8373.09,8235.5,8237.83,8349.86,8319.77,8040.74,7890.73,8476.2,8228.49,7980.79,-11,-1704,6233,-82,32810,-29,265,1055.83,886.63,878.74,1830,13,8209.78,-0.019170504
2013/5/24,8273.21,8277.56,8172.54,8209.78,8311,8304.04,8047.05,7896.39,8467.08,8237.89,8008.71,-11,-1715,6270,-40,32770,-17,248,840.85,871.8,880.78,1830,0,8280.1,-0.003405023
2013/5/27,8218.88,8280.1,8210.32,8280.1,8289.78,8293.74,8053.62,7902.19,8457.91,8250.8,8043.68,-9,-1724,6301,0,32770,10,258,595.24,846.94,872.43,1838,8,8263.05,0.008565394
2013/5/28,8289.15,8303.71,8261.54,8263.05,8286.31,8291.12,8061.02,7908.42,8443.05,8262.46,8081.88,0,-1724,6339,-40,32730,2,260,665.02,809.45,866.96,1842,4,8337.9,-0.002059154
2013/5/29,8303.2,8344.21,8303.2,8337.9,8298.25,8296.76,8069.58,7915.26,8440.37,8274.67,8108.98,1,-1723,6399,27,32757,6,266,810.12,793.41,856.98,1849,7,8243.29,0.009058399
2013/5/30,8316.97,8316.97,8228.8,8243.29,8291,8293.08,8076.37,7921.23,8432.88,8280.41,8127.94,-5,-1728,6438,-116,32641,-12,254,837.3,749.71,818.17,1860,11,8254.8,-0.011346982
2013/5/31,8318.77,8334.44,8237.08,8254.8,8289.42,8291.84,8083.25,7927.27,8424.27,8286.4,8148.53,-2,-1730,6488,-63,32578,-2,252,1136.74,808.88,840.34,1871,11,8201.02,0.001396287
2013/6/3,8177.97,8225.79,8149.45,8201.02,8255.8,8273.06,8086.7,7931.59,8421.04,8288,8154.96,-6,-1736,6519,-67,32511,0,252,757.48,841.33,844.13,1881,10,8191.22,-0.006514997
2013/6/4,8243.22,8250.17,8180.39,8191.22,8242.62,8262.73,8090.95,7936.29,8417.64,8289.41,8161.17,-9,-1745,6567,-22,32489,-14,238,733.83,855.09,832.27,1883,2,8181.91,-0.001194973
2013/6/5,8195.52,8216.31,8161.1,8181.91,8224.65,8249.27,8094.15,7940.46,8421.47,8285.15,8148.83,-11,-1756,6608,-43,32446,-3,235,778.99,848.87,821.14,1890,7,8096.14,-0.001136583
2013/6/6,8135.56,8162.25,8088.31,8096.14,8189.95,8225.87,8095.02,7943.44,8434.93,8275.66,8116.39,-14,-1770,6643,-102,32344,-13,222,782.45,837.9,793.8,1899,9,8095.2,-0.010482882
2013/6/7,8113.95,8146.78,8071.98,8095.2,8162.3,8204.25,8095.41,7946.14,8443.99,8266.41,8088.83,-6,-1776,6701,-53,32291,-18,204,875.49,785.65,797.27,1890,-9,8160.55,-0.000116105
2013/6/10,8161.51,8190.87,8142.71,8160.55,8162.83,8196.92,8097.66,7949.74,8445.41,8262.02,8078.63,-3,-1779,6757,6,32297,6,210,651.41,764.43,802.88,1893,3,8116.15,0.008072685
2013/6/11,8178.95,8178.95,8116.15,8116.15,8157.74,8187.94,8099.29,7953.01,8449.36,8255.24,8061.11,-5,-1784,6798,-43,32254,1,211,690.51,755.77,805.43,1893,0,7951.66,-0.00544081
2013/6/13,8041.5,8057.33,7951.66,7951.66,8105.34,8153.87,8096.06,7953.8,8469.19,8236.89,8004.58,-8,-1792,6854,-171,32083,-18,193,899.71,779.91,814.39,1894,1,7937.74,-0.020266999
2013/6/14,7978.75,7989.19,7912.37,7937.74,8055.06,8117.62,8091.41,7953.81,8469.47,8214.27,7959.08,-3,-1795,6913,-48,32035,-23,170,768.35,777.09,807.49,1888,-6,7992.89,-0.001750578
2013/6/17,7953.65,7999.43,7940.72,7992.89,8027.27,8091.09,8087.49,7954.11,8457.77,8195.51,7933.25,2,-1793,6945,-58,31977,6,176,569.92,715.98,750.81,1893,5,8011.02,0.006947821
2013/6/18,7994.81,8024.95,7955.74,8011.02,8017.05,8073.91,8084.51,7954.81,8437.32,8177.21,7917.1,-1,-1794,6993,-47,31930,5,181,625.62,710.82,737.63,1897,4,8007.39,0.002268266
2013/6/19,8033.32,8056.19,8005.57,8007.39,8019.91,8065.13,8082.58,7955.98,8410.5,8158.42,7906.35,1,-1793,7039,-50,31880,3,184,663.65,705.45,730.61,1901,4,7898.91,-0.000453126
2013/6/20,7952.36,7962.76,7890.93,7898.91,7988.69,8039.88,8077.45,7955.49,8384.33,8133.43,7882.53,-4,-1797,7076,-94,31786,-10,174,806.54,686.81,733.36,1905,4,7793.31,-0.013547486
2013/6/21,7778.84,7815.79,7739.09,7793.31,7919.71,7992.95,8067.76,7952.62,8397.44,8111.2,7824.97,-14,-1811,7132,-172,31614,-2,172,1205.42,774.23,775.66,1915,10,7758.03,-0.013368933
2013/6/24,7788.45,7815.1,7744.49,7758.03,7871.98,7953.6,8058.21,7949.7,8409.38,8088.61,7767.85,-6,-1817,7041,-170,31444,-8,164,835.23,827.29,771.63,1925,10,7663.23,-0.00452696
2013/6/25,7750.34,7792.27,7663.23,7663.23,7820.41,7910.63,8047.03,7945.86,8415.46,8057.77,7700.08,-5,-1822,6993,-94,31350,-11,153,939.48,890.06,800.44,1916,-9,7784.8,-0.012219597
2013/6/26,7789.34,7821.14,7742.2,7784.8,7808.4,7887.67,8038.42,7943.19,8397.36,8033.86,7670.36,-1,-1823,6982,-22,31328,-9,144,938.45,945.03,825.24,1914,-2,7883.9,0.015864068
2013/6/27,7841.32,7884.13,7834.33,7883.9,7825.9,7882.81,8032.6,7941.83,8351.86,8011.16,7670.45,-1,-1824,7002,11,31339,-3,141,901.44,964,825.41,1915,1,8062.21,0.012729935
2013/6/28,7928.54,8062.21,7891.06,8062.21,7879.27,7901.57,8031.07,7942.56,8326.9,8002.1,7677.3,-6,-1830,7106,64,31403,-6,135,941.23,911.17,842.7,1907,-8,8036,0.022616979
2013/7/1,8011.95,8063.47,7974.15,8036,7926.64,7923.36,8030.75,7943.87,8295.26,7991.16,7687.07,0,-1830,7111,-42,31361,17,152,797.8,903.68,865.49,1911,4,8015.86,-0.00325097
2013/7/2,8061.84,8064.12,8012.79,8015.86,7963.98,7944.32,8031.01,7945.43,8270.78,7981.91,7693.04,1,-1829,7103,-69,31292,0,152,741.95,864.17,877.12,1915,4,7911.42,-0.002506222
2013/7/3,7991.53,7995.3,7899.08,7911.42,7959.1,7945.23,8028.34,7945.5,8241.59,7967.92,7694.25,-6,-1835,7077,-49,31243,-16,136,864.28,849.34,897.18,1914,-1,7893.72,-0.01302917
2013/7/4,7919.26,7927.08,7877.06,7893.72,7940.83,7937.79,8024.27,7944.82,8210.42,7953.51,7696.59,-5,-1840,7045,-42,31201,12,148,720.82,813.22,888.61,1919,5,8001.82,-0.002237272
2013/7/5,7932.3,8018.93,7926.35,8001.82,7950.5,7943.62,8022.48,7945.23,8198.42,7948.79,7699.16,0,-1840,7108,50,31251,24,172,789.15,782.8,846.98,1909,-10,7886.34,0.013694431
2013/7/8,7980.11,7992.16,7885,7886.34,7945.63,7942.21,8019.65,7945.08,8179.95,7938.35,7696.74,-2,-1842,7072,-62,31189,-18,154,750.25,773.29,838.49,1910,1,7971.18,-0.014431717
2013/7/9,7891.53,7975.64,7891.37,7971.18,7941.23,7940.43,8016.79,7944.87,8148.78,7928.88,7708.98,0,-1842,7120,50,31239,11,165,741.04,773.11,818.64,1907,-3,8011.69,0.010757842
2013/7/10,7974.99,8057.92,7974.99,8011.69,7962.45,7952.15,8016.4,7945.86,8130.06,7923.66,7717.25,7,-1835,7190,60,31299,1,166,871.05,774.46,811.9,1901,-6,8179.54,0.005082058
2013/7/11,8080.97,8179.54,8080.97,8179.54,8018.39,7984.54,8020.13,7948.91,8169.62,7935.05,7700.48,0,-1835,7389,191,31490,35,201,1106.25,851.55,832.38,1885,-16,8220.49,0.020950636
2013/7/12,8187.86,8220.49,8169.92,8220.49,8078.82,8023.66,8026.02,7953.05,8214.74,7949.19,7683.64,2,-1833,7489,113,31603,11,212,877.65,869.25,826.02,1879,-6,8254.68,0.005006394
2013/7/15,8178.26,8254.68,8175.55,8254.68,8124.48,8058.59,8032.24,7957.4,8259.12,7962.28,7665.44,3,-1830,7579,96,31699,26,238,843.14,887.83,830.56,1871,-8,8260.11,0.004159119
2013/7/16,8243.62,8260.11,8222.17,8260.11,8165.15,8092.76,8039.26,7962.17,8298.4,7974.73,7651.07,-6,-1836,7641,65,31764,27,265,905.96,920.81,846.96,1874,3,8258.95,0.000657809
2013/7/17,8239.1,8260.25,8208.71,8258.95,8190.69,8119.85,8045.9,7966.79,8333.82,7987.31,7640.8,-3,-1839,7677,78,31842,1,266,960.87,938.77,856.62,1879,5,8194.88,-0.000140434
2013/7/18,8238.28,8265.7,8181.99,8194.88,8200.53,8138.09,8051.62,7970.98,8357.42,8002.11,7646.79,-5,-1844,7723,68,31910,-10,256,957.18,908.96,880.25,1872,-7,8062.03,-0.007757645
2013/7/19,8117.94,8139.81,8046.7,8062.03,8164.23,8129.64,8052.93,7972.98,8358.36,8015.54,7672.73,-7,-1851,7696,-24,31886,-10,246,1024.32,938.29,903.77,1860,-12,8105.45,-0.016211342
2013/7/22,8092.03,8137.37,8092.03,8105.45,8145.06,8125.48,8054.69,7975.19,8356.44,8032.92,7709.39,-3,-1854,7715,19,31905,10,256,778.7,925.41,906.62,1864,4,8214.65,0.00538574
2013/7/23,8152.72,8220.89,8145.09,8214.65,8157.82,8136,8058.91,7978.63,8344.92,8060.49,7776.05,9,-1845,7820,107,32012,38,294,1027.16,949.65,935.23,1863,-1,8196.19,0.013472417
2013/7/24,8222.85,8233.1,8172.23,8196.19,8173.91,8148.74,8063.74,7982.39,8341.23,8081.06,7820.88,-4,-1849,7826,35,32047,8,302,874.44,932.36,935.57,1876,13,8163.58,-0.002247205
2013/7/25,8173.19,8203.49,8140.41,8163.58,8172.66,8152.64,8067.23,7985.49,8341,8095.04,7849.08,0,-1849,7855,40,32087,-18,284,842.36,909.39,909.18,1877,1,8149.4,-0.003978678
2013/7/26,8188.36,8222.82,8135.73,8149.4,8173.13,8156.54,8070.73,7988.61,8345.97,8099.4,7852.83,-1,-1850,7883,33,32120,-2,282,719.72,848.48,893.38,1873,-4,8084.5,-0.001736983
2013/7/29,8146.14,8163.89,8074.29,8084.5,8154.49,8149.38,8072.25,7990.73,8346.8,8101.82,7856.84,0,-1850,7889,14,32134,-4,278,668.27,826.39,875.9,1869,-4,8163.55,-0.007963776
2013/7/30,8113.17,8176.74,8112.91,8163.55,8150.19,8147.97,8074.53,7993.23,8352.27,8109.21,7866.14,-2,-1852,7939,78,32212,9,287,717.04,764.37,857.01,1869,0,8107.94,0.00977797
2013/7/31,8163.44,8170.57,8107.6,8107.94,8145.92,8146.04,8076.59,7995.61,8344.58,8119.03,7893.49,-3,-1855,7956,14,32226,10,297,823.37,754.15,843.26,1861,-8,8056.22,-0.006811987
2013/8/1,8110.73,8113.4,8056.22,8056.22,8125.33,8134.79,8076.84,7997.07,8330.24,8127.16,7924.08,-4,-1859,7935,-27,32199,19,316,761.62,738,823.7,1862,1,8099.88,-0.006378932
2013/8/2,8114.51,8162.91,8087.1,8099.88,8122.25,8131.39,8078.12,7999.04,8327.39,8132.06,7936.73,3,-1856,7958,22,32221,-34,282,867.69,767.6,808.04,1856,-6,8138.63,0.005419415
2013/8/5,8104.2,8143.44,8075.99,8138.63,8120.02,8128.51,8079.35,8000.97,8304.21,8144.68,7985.15,-2,-1858,7966,9,32230,16,298,731.41,780.23,803.31,1856,0,8038.91,0.004784021
2013/8/6,8129.85,8129.85,8028.93,8038.91,8107.31,8120.04,8079.43,8002.31,8295.1,8148.06,8001.02,-2,-1860,7890,-89,32141,5,303,836.09,804.04,784.2,1861,5,7921.29,-0.012252676
2013/8/7,7993.57,7993.57,7921.29,7921.29,8057.35,8090.47,8075.43,8001.56,8311.19,8143.54,7975.9,-5,-1865,7830,-72,32069,-6,297,783.51,796.07,775.11,1859,-2,7907.67,-0.014631337
2013/8/8,7910.2,7932.35,7894.18,7907.67,8008.6,8057.86,8070.05,8000.07,8325.48,8129.95,7934.42,-2,-1867,7739,-119,31950,-1,296,830.01,809.75,773.87,1869,10,7856.14,-0.001719417
2013/8/9,7955,7955,7853.97,7856.14,7974.08,8030.07,8064.63,7998.5,8335.92,8111.73,7887.54,2,-1865,7678,-82,31868,-6,290,783.84,792.98,780.29,1873,4,7903.38,-0.006516458
2013/8/12,7878.22,7908.68,7862.04,7903.38,7945.41,8004.25,8058.85,7996.67,8325.73,8094.17,7862.6,2,-1863,7686,5,31873,-11,279,646.21,775.93,778.08,1869,-4,7986.27,0.006013131
2013/8/13,7935.79,7986.27,7935.79,7986.27,7950.62,7996.4,8055.64,7996.08,8303.4,8080.48,7857.56,9,-1854,7732,51,31924,8,287,817.41,772.2,788.12,1863,-6,7951.33,0.010487918
2013/8/14,7978.74,7981.56,7926.23,7951.33,7953.57,7989.68,8052.49,7995.48,8278.9,8065.09,7851.29,-2,-1856,7711,-41,31883,-6,281,798.79,775.25,785.66,1865,2,7887.26,-0.004375009
2013/8/15,7903.01,7916.02,7850.27,7887.26,7932.09,7971.4,8047.13,7993.72,8268.17,8049.71,7831.26,-1,-1857,7670,-70,31813,-21,260,806.3,770.51,790.13,1867,2,7925,-0.008057771
2013/8/16,7854.68,7949.43,7850.49,7925,7919.69,7957.49,8042.14,7992.09,8267.84,8042.86,7817.89,4,-1853,7684,-3,31810,-6,254,771.13,767.97,780.47,1867,0,7900.21,0.004784932
2013/8/19,7937.45,7944.74,7888.87,7900.21,7919.07,7950.28,8038.06,7990.86,8263.86,8032.6,7801.34,-1,-1854,7659,-40,31770,-18,236,739.42,786.61,781.27,1872,5,7832.65,-0.003128076
2013/8/20,7896.38,7924.52,7829.78,7832.65,7902.99,7935.83,8032.58,7988.88,8244.56,8013.5,7782.44,0,-1854,7651,-22,31748,-14,222,850.85,793.3,782.75,1866,-6,7814.38,-0.008551671
2013/8/22,7779.44,7825.56,7737.33,7814.38,7865.05,7909.17,8024.6,7985.57,8225.03,7994.41,7763.79,-4,-1858,7576,-107,31641,-10,212,921.09,817.76,796.5,1875,9,7873.31,-0.002332544
2013/8/23,7863.73,7895.13,7845.92,7873.31,7866.54,7901.96,8019.52,7983.66,8202.5,7979.9,7757.29,8,-1850,7585,7,31648,14,226,737.46,803.99,787.25,1873,-2,7894.97,0.007541225
2013/8/26,7906.52,7913.74,7874.05,7894.97,7876.8,7901.12,8015.51,7982.23,8178.36,7967.17,7755.99,5,-1845,7592,3,31651,16,242,597.94,769.35,768.66,1874,1,7820.84,0.002751067
2013/8/27,7875.93,7895.23,7820.84,7820.84,7868.94,7892.41,8010.19,7980.1,8167.15,7953.99,7740.84,3,-1842,7582,-7,31644,-3,239,713.62,764.19,775.4,1870,-4,7824.54,-0.009389523
2013/8/28,7776.87,7834.11,7761.76,7824.54,7845.73,7875.48,8003.27,7977.11,8134.16,7937.04,7739.93,-4,-1846,7583,0,31644,-2,237,634.94,721.01,757.15,1866,-4,7917.66,0.000473095
2013/8/29,7841.99,7931.05,7841.99,7917.66,7858.21,7876.88,7999.34,7975.56,8108.43,7927.53,7746.62,-1,-1847,7643,69,31713,-16,221,759.85,688.76,753.26,1866,0,8021.89,0.011901019
2013/8/30,7949.99,8021.89,7936.82,8021.89,7899.69,7896.11,7998.79,7975.67,8102.4,7925.81,7749.22,0,-1847,7700,56,31769,6,227,822.09,705.69,754.84,1864,-2,8038.86,0.013164243
2013/9/2,8010.15,8052.71,7993.13,8038.86,7941.03,7919.31,7999.61,7976.47,8089.02,7922.76,7756.5,-1,-1848,7731,41,31810,2,229,724.01,730.9,750.13,1867,3,8088.37,0.002115462
2013/9/3,8095.66,8102.66,8067.62,8088.37,7990.21,7950.09,8002.52,7978.32,8074.46,7920.25,7766.03,-6,-1854,7786,77,31887,3,232,818.08,751.79,757.99,1870,3,8083.44,0.006158833
2013/9/4,8066.67,8094.12,8041.49,8083.44,8017.29,7972.15,8004.78,7979.86,8084.56,7922.47,7760.39,-4,-1858,7822,47,31934,2,234,764.43,777.69,749.35,1866,-4,8169.1,-0.000609517
