time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust_buy,trust,keyman,foreign_buy,foreign,dealer_buy,dealer,volumn,MA5,MA10,financing,financing_error
2015/9/18,8427.52,8488.53,8399.71,8462.14,8359.68,8275.76,8485.33,8801.57,8611.89,8081.37,7550.84,-5.44货,-2643货,14635货,33.0货,38406货,-17.0货,-181货,952.76,843,842.82,1274货,5.99货
2015/9/21,8404.5,8404.5,8285.43,8307.04,8356.57,8289.32,8480.9,8794.11,8566.14,8126.2,7686.26,-6.84货,-2650货,14544货,-110货,38296货,-25.2货,-207货,777.89,845.25,851.56,1286货,12.3货
2015/9/22,8331.44,8365.92,8325.78,8365.92,8353.47,8299.86,8476.52,8786.73,8560.3,8160.71,7761.13,-4.31货,-2654货,14556货,7.30货,38304货,14.1货,-192货,704.39,847.59,855.18,1285货,-7967窾
2015/9/23,8310.82,8310.82,8186.22,8193.42,8319.09,8290.85,8469.11,8777.86,8528.08,8184.61,7841.13,-2.95货,-2657货,14429货,-157货,38147货,-24.8货,-217货,811.19,847.16,817.44,1299货,14.0货
2015/9/24,8224.23,8257.14,8101.9,8123.1,8271.59,8270.08,8459.51,8767.92,8502.7,8199.53,7896.36,-3.97货,-2661货,14360货,-73.0货,38074货,-14.5货,-232货,826.64,814.57,814.17,1301货,1.61货
2015/9/25,8131.49,8152.5,8061.87,8132.35,8220.91,8242.71,8448.37,8757.21,8498.76,8205.19,7911.63,-5358窾,-2662货,14322货,-35.6货,38038货,-568窾,-232货,715.49,767.12,805.06,1305货,3.70货
2015/9/30,8097.15,8181.24,8059.68,8181.24,8190.55,8222.18,8437.92,8746.84,8498.96,8205.51,7912.06,-2.71货,-2664货,14329货,-3.09货,38035货,-1.81货,-234货,1056.83,822.91,834.08,1308货,3.59货
2015/10/1,8194.3,8317.79,8170.78,8295.94,8208.6,8226.28,8431.59,8738.54,8502.11,8219.43,7936.75,-1.86货,-2666货,14382货,32.4货,38067货,13.2货,-220货,896.12,861.25,854.42,1308货,-7868窾
2015/10/2,8290.43,8320.66,8253.75,8305.03,8236.56,8238.31,8427.03,8731.16,8504.69,8232.91,7961.13,1.70货,-2664货,14395货,-10.1货,38057货,2.24货,-218货,742.87,847.59,847.37,1309货,1.53货
2015/10/5,8342.99,8364.59,8316.83,8352.36,8272.43,8257.56,8424.31,8724.77,8514.64,8245.73,7976.83,5.71货,-2659货,14393货,-29.6货,38028货,9.26货,-209货,842.83,850.83,832.7,1321货,11.6货
2015/10/6,8409.31,8482.83,8390.89,8394.1,8321.38,8286.97,8424.15,8719.72,8516.69,8265.41,8014.12,5.65货,-2653货,14417货,25.6货,38053货,-3.87货,-213货,1010.97,909.92,838.52,1320货,-1.03货
2015/10/7,8398.53,8495.23,8385.04,8495.23,8362.09,8315.43,8424.78,8715.15,8526.57,8290.84,8055.11,2.55货,-2650货,14464货,55.5货,38109货,9.00货,-204货,941.05,886.77,854.84,1326货,6.49货
2015/10/8,8528.46,8544.93,8434.5,8445.96,8404.22,8346.89,8426.87,8711.41,8517.18,8313.07,8108.95,-6.89货,-2657货,14454货,14.9货,38124货,-26.0货,-230货,975.24,902.59,881.92,1330货,4.05货
2015/10/12,8478.34,8578.22,8478.34,8573.72,8445.2,8379.67,8430.16,8708.36,8560.41,8327.41,8094.4,4.39货,-2653货,14522货,96.6货,38220货,15.2货,-214货,1031.01,960.22,903.9,1329货,-1.22货
2015/10/13,8571.57,8574.11,8518.41,8567.92,8482.8,8412.09,8434.35,8705.88,8595.89,8342.37,8088.84,2.54货,-2650货,14507货,23.9货,38244货,-13.9货,-228货,901.34,971.92,911.37,1342货,13.2货
2015/10/14,8545.14,8553.87,8515.53,8522.51,8499.95,8434.3,8437.63,8703.04,8617.83,8353.2,8088.57,2.81货,-2648货,14483货,-16.9货,38227货,3537窾,-228货,878.26,945.38,927.65,1351货,8.70货
2015/10/15,8573.38,8652.47,8573.38,8601.52,8533.36,8464.46,8442.96,8701.34,8652.65,8367.91,8083.18,2.29货,-2645货,14554货,111货,38339货,-3.63货,-232货,951.89,947.55,917.16,1351货,5387窾
2015/10/16,8596.43,8627.83,8574.64,8604.95,8555.9,8489.28,8448.14,8699.68,8683.14,8385.16,8087.18,9132窾,-2644货,14584货,48.0货,38387货,-1.13货,-233货,967.18,945.93,924.26,1354货,2.67货
2015/10/19,8628.79,8670.32,8603.08,8631.5,8581.74,8515.49,8454.21,8698.58,8715.51,8400.07,8084.64,1.22货,-2643货,14604货,59.0货,38446货,-1.43货,-234货,812.32,902.2,931.21,1357货,3.25货
2015/10/20,8651.08,8663.12,8618.48,8653.6,8603.35,8539.32,8460.52,8697.72,8744.41,8410.48,8076.55,-5.29货,-2648货,14612货,51.1货,38497货,-13.2货,-247货,826.85,887.3,929.61,1369货,11.8货
2015/10/21,8668.08,8690.39,8591.42,8609.23,8615.49,8557.59,8466.4,8696.77,8762.3,8417.83,8073.36,-2.26货,-2651货,14633货,40.1货,38537货,22.3货,-225货,896.8,891.01,918.19,1369货,2630窾
2015/10/22,8600.4,8631.17,8594.21,8608.46,8613.18,8566.86,8471.06,8695.31,8782.99,8432.9,8082.81,89.0窾,-2651货,14630货,22.9货,38560货,-5.65货,-231货,763.16,853.26,900.4,1377货,7.62货
2015/10/23,8671.52,8740.08,8662.03,8673.81,8637.74,8588.67,8478.13,8695.17,8812.06,8448.3,8084.53,5.23货,-2645货,14695货,101货,38660货,1.10货,-230货,940.04,847.83,896.88,1376货,-1.29货
2015/10/26,8706.81,8757.14,8706.81,8745.36,8668.17,8614.19,8486.36,8695.73,8841.87,8475.89,8109.92,4.46货,-2641货,14765货,113货,38773货,4.99货,-225货,852.22,855.82,879.01,1374货,-1.89货
2015/10/27,8724,8733.53,8662.77,8701.32,8680.58,8630.78,8493.54,8695.89,8845.19,8504.81,8164.42,-5.38货,-2646货,14716货,-2.33货,38771货,-28.9货,-254货,891.39,868.72,878.01,1390货,16.4货
2015/10/28,8679.24,8714.01,8632.38,8665.99,8678.02,8638.44,8499.42,8695.51,8832.27,8531.49,8230.71,3.45货,-2643货,14687货,-12.6货,38758货,2.51货,-251货,805.13,850.39,870.7,1396货,5.39货
2015/10/29,8682.58,8704.59,8568.13,8571.08,8662.55,8637.19,8503.75,8694.45,8805.39,8550.98,8296.57,-1.12货,-2644货,14620货,-56.0货,38702货,-24.0货,-275货,860.8,869.92,861.59,1404货,8.32货
2015/10/30,8578.25,8586.9,8503.69,8554.31,8626.96,8622.39,8505.46,8692.16,8789.85,8563.9,8337.95,-4.92货,-2649货,14605货,-3.98货,38698货,1.82货,-273货,871.41,856.19,852.01,1407货,2.92货
2015/11/2,8571.53,8614.77,8524.01,8614.77,8611.73,8614.92,8507.95,8690.33,8772.28,8579.39,8386.49,-3.81货,-2653货,14638货,38.8货,38737货,7.48货,-266货,787.63,843.27,849.54,1408货,1.05货
2015/11/3,8643.21,8728.06,8643.21,8713.19,8635.13,8627.1,8513.65,8690.19,8768.24,8597.43,8426.61,-2.18货,-2655货,14726货,106货,38843货,-7.64货,-273货,976.1,860.21,864.47,1404货,-3.61货
2015/11/4,8759.94,8864.17,8754.18,8857.02,8693.03,8660.14,8523.33,8692.15,8800.14,8620.57,8441,10.4货,-2645货,14923货,218货,39061货,10.2货,-263货,1284.36,956.06,903.22,1400货,-4.20货
2015/11/5,8858.73,8871.87,8828.04,8850.18,8746.09,8695.06,8534.11,8694.8,8834.25,8638.32,8442.39,2485窾,-2644货,15035货,45.4货,39106货,72.0货,-191货,1070.32,997.96,933.94,1394货,-6.22货
2015/11/6,8857.61,8857.61,8671.89,8693.57,8754.11,8708.72,8541.85,8696.04,8826.72,8650.7,8474.68,-9.51货,-2654货,14874货,-147货,38959货,-15.0货,-206货,1142.76,1052.23,954.21,1420货,25.7货
2015/11/9,8702.67,8746.28,8623.7,8642.48,8729,8703.27,8546.34,8695.76,8826.66,8654.14,8481.61,-12.7货,-2667货,14845货,-28.6货,38931货,12.5货,-194货,956.45,1086,964.63,1420货,2528窾
2015/11/10,8614.55,8614.55,8529.54,8536.9,8677.3,8679.75,8547.24,8693.74,8828.71,8652.59,8476.47,-5.34货,-2672货,14728货,-118货,38813货,-9.23货,-203货,865.49,1063.87,962.04,1431货,10.9货
2015/11/11,8543.63,8557.69,8415.01,8415.01,8612.48,8643.95,8545.13,8690.26,8844.21,8647.21,8450.22,-5.09货,-2677货,14591货,-124货,38689货,-38.0货,-241货,979.94,1002.99,979.52,1437货,5.86货
2015/11/12,8426.76,8467.31,8374.07,8428.09,8549.67,8603.97,8541.16,8685.86,8856.92,8638.54,8420.16,-7.11货,-2684货,14517货,-65.0货,38624货,-24.1货,-265货,830.28,954.98,976.47,1437货,5949窾
2015/11/13,8402.11,8453.04,8329.5,8329.5,8492.63,8562.98,8535.83,8680.78,8881.3,8624.77,8368.24,-7096窾,-2685货,14423货,-116货,38508货,-2.40货,-268货,781.55,882.74,967.49,1441货,3.96货
2015/11/16,8278.12,8312.06,8217.34,8295.4,8420.33,8510.75,8527.3,8674.08,8901.84,8607.96,8314.08,-1.84货,-2687货,14352货,-94.2货,38414货,-2410窾,-268货,815.44,854.54,970.27,1441货,2259窾
2015/11/17,8369.14,8471.89,8369.14,8419.42,8416.02,8491.96,8523.37,8669.67,8900.41,8596.25,8292.1,1.91货,-2685货,14382货,13.3货,38427货,5.76货,-262货,864.33,854.31,959.09,1438货,-3.09货
2015/11/18,8432.25,8455.14,8326.72,8340.47,8406.89,8473.18,8518.95,8665.03,8906.61,8582.82,8259.03,-1.33货,-2686货,14313货,-72.2货,38355货,-21.6货,-284货,837.75,825.87,914.43,1450货,11.8货
2015/11/19,8382.09,8477.2,8357.2,8477.2,8412.4,8464.13,8515.82,8661.03,8903.01,8576.25,8249.5,-1.23货,-2687货,14343货,27.9货,38383货,-4.05货,-288货,859.6,831.73,893.36,1454货,3.62货
2015/11/20,8472.65,8484.06,8434.33,8465.45,8429.64,8464.13,8514.13,8657.78,8892.77,8565.84,8238.9,-2516窾,-2688货,14348货,11.8货,38395货,3.41货,-284货,763.13,828.05,855.39,1456货,2.74货
2015/11/23,8480.59,8503.08,8450.01,8485.73,8446.38,8466.99,8513,8654.84,8870.74,8552.85,8234.97,-3.22货,-2691货,14372货,29.4货,38424货,1.75货,-283货,706.1,806.18,830.36,1458货,1.94货
2015/11/24,8472.24,8497.83,8397.44,8400.14,8444.89,8462.43,8510.67,8651.32,8854.65,8537.8,8220.94,-3.34货,-2694货,14346货,-10.9货,38413货,-25.3货,-308货,816.92,796.7,825.5,1462货,3.77货
2015/11/25,8407.54,8426.62,8352.17,8386.13,8427.63,8449.83,8506.82,8647.05,8841.49,8523.8,8206.11,-3.29货,-2697货,14327货,-16.8货,38396货,-1.20货,-309货,764.11,781.97,803.92,1466货,3.61货
2015/11/26,8411.16,8510.7,8411.16,8484.9,8436.58,8450.67,8505.1,8643.87,8836.84,8519.49,8202.15,-1.30货,-2699货,14407货,96.2货,38492货,10.1货,-299货,801.24,770.3,801.02,1461货,-4.92货
2015/11/27,8493.18,8505.08,8397.49,8398.4,8440.57,8450.28,8503.25,8640.64,8832.88,8511.7,8190.52,-4.18货,-2703货,14351货,-33.0货,38459货,-24.9货,-324货,667.42,751.16,789.6,1467货,5.93货
2015/11/30,8339.83,8339.83,8239,8320.61,8396.98,8424.74,8496.9,8635.17,8824.81,8496.99,8169.16,-5.89货,-2709货,14167货,-193货,38266货,-22.4货,-346货,1370.73,884.08,845.13,1475货,8.02货
2015/12/1,8359.27,8463.3,8339.5,8463.3,8400.1,8421.4,8493.94,8631.39,8797.1,8484.5,8171.89,-2.42货,-2711货,14250货,85.3货,38352货,10.1货,-336货,915.98,903.9,850.3,1473货,-1.82货
2015/12/2,8475.96,8497.19,8441.28,8457.4,8422.72,8429.86,8493.08,8628.69,8726.27,8464.51,8202.75,-6.27货,-2717货,14275货,4.72货,38357货,20.2货,-316货,908.49,932.77,857.37,1471货,-1.97货
2015/12/3,8424.54,8484.52,8393.29,8456.06,8428.35,8431.63,8491.33,8625.56,8637.76,8444.81,8251.85,-6.83货,-2724货,14297货,-1.86货,38355货,22.0货,-294货,818.79,936.28,853.29,1474货,2.66货
2015/12/4,8423.7,8423.7,8355.75,8398.6,8419.04,8425.96,8488.35,8621.84,8586.3,8430.06,8273.82,-3.03货,-2727货,14230货,-96.4货,38258货,-10.0货,-304货,823.72,967.54,859.35,1490货,16.0货
2015/12/7,8432.47,8535.36,8432.47,8454.27,8433.91,8432.81,8487.54,8619.23,8543.74,8420.65,8297.56,3.82货,-2724货,14299货,61.6货,38320货,-1.81货,-306货,891.05,871.61,877.84,1490货,7077窾
2015/12/8,8442.06,8453.63,8335.67,8343.86,8420.54,8425.72,8484.47,8615.5,8526.12,8411,8295.87,-2.09货,-2726货,14185货,-114货,38206货,-19.0货,-325货,874.23,863.26,883.58,1495货,4.88货
2015/12/9,8329.86,8343.37,8229.62,8229.62,8374.73,8399.79,8477.87,8610.01,8541.32,8401.73,8262.13,-7.61货,-2733货,14111货,-89.4货,38116货,-1.60货,-326货,905.38,862.63,897.7,1485货,-10.6货
2015/12/10,8214.27,8228.43,8133.42,8216.17,8315.85,8363.12,8468.69,8603.2,8551.71,8391.13,8230.55,-3.02货,-2736货,14023货,-118货,37998货,-9.31货,-336货,892.02,877.28,906.78,1484货,-8993窾
2015/12/11,8217.33,8253.11,8108.68,8115.89,8268.48,8328.69,8459.02,8596.1,8579.75,8380.45,8181.15,1.17货,-2735货,13949货,-85.9货,37912货,-28.1货,-364货,890.07,890.55,929.04,1474货,-9.99货
2015/12/14,8058.67,8068.98,7980.59,8040.16,8191.35,8275.67,8445.19,8586.86,8614.23,8367.69,8121.15,-1.52货,-2737货,13909货,-54.1货,37858货,1.70货,-362货,760.04,864.35,867.98,1470货,-4.18货
2015/12/15,8074.48,8140.06,8073.35,8073.35,8157.67,8241.97,8433.55,8578.65,8626.75,8350.39,8074.02,-6.01货,-2743货,13875货,-55.1货,37802货,12.0货,-350货,744.42,838.38,850.82,1470货,7380窾
2015/12/16,8144.03,8204.2,8121.06,8184.66,8159.61,8227.7,8424.7,8571.79,8628.26,8342.6,8056.93,-4.11货,-2747货,13912货,41.1货,37844货,2.70货,-347货,895.9,836.49,849.56,1470货,-3649窾
2015/12/17,8214.62,8319.67,8214.62,8319.67,8195.46,8234.87,8419.53,8566.75,8613.72,8334.72,8055.72,4.84货,-2742货,14009货,74.7货,37918货,30.3货,-317货,924.4,842.96,860.12,1462货,-8.13货
2015/12/18,8272.41,8317.48,8241.32,8257.32,8221.01,8241.65,8414.7,8561.88,8598.51,8324.31,8050.11,9185窾,-2741货,14024货,10.5货,37929货,15.4货,-301货,845.13,833.98,862.26,1464货,2.07货
2015/12/21,8228.05,8289.59,8191.53,8282.17,8229.95,8242.77,8409.23,8556.69,8578.55,8314.13,8049.72,-4.20货,-2745货,14035货,-16.7货,37912货,30.3货,-271货,783.63,838.7,851.52,1469货,5.06货
2015/12/22,8283.03,8316.44,8261.72,8292.74,8249.46,8251.08,8405.27,8552.26,8570.32,8308.76,8047.21,1.97货,-2743货,14055货,15.6货,37928货,-9.28货,-280货,772.26,844.27,841.32,1469货,1725窾
2015/12/23,8296.58,8359.25,8296.58,8315.7,8271.99,8263.07,8402.38,8548.37,8564.43,8305.24,8046.06,1.94货,-2741货,14100货,38.1货,37966货,12.6货,-268货,746.14,814.31,825.4,1463货,-6.62货
2015/12/24,8351.2,8393.41,8324.36,8324.36,8297.43,8278.57,8400.6,8545.07,8543.26,8297.22,8051.17,2.32货,-2739货,14117货,30.1货,37996货,-8.77货,-277货,615.78,752.59,797.78,1459货,-3.89货
2015/12/25,8328.94,8364.3,8320.1,8363.28,8313.01,8290.5,8398.75,8541.75,8539.08,8295.46,8051.84,2.13货,-2737货,14134货,20.9货,38017货,5.26货,-271货,402.56,664.08,749.03,1457货,-1.73货
2015/12/28,8374.18,8394.6,8358.49,8358.49,8332.49,8305.21,8397.86,8538.93,8542.31,8297.35,8052.4,1.55货,-2735货,14141货,15.3货,38032货,-9.02货,-280货,510.19,609.39,724.04,1457货,-644窾
2015/12/29,8349.27,8351.16,8286.84,8293.91,8328.42,8307.96,8395.32,8535.32,8521.72,8288.88,8056.05,-1.32货,-2737货,14130货,-9.89货,38022货,-8.60货,-289货,528.4,560.61,702.44,1456货,-1.32货
2015/12/30,8313.37,8342.34,8262.52,8279.99,8318.8,8306.43,8392.18,8531.42,8499.63,8280.01,8060.4,-8.30货,-2745货,14098货,-34.8货,37987货,-13.1货,-302货,535.37,518.46,666.39,1460货,4.49货
2015/12/31,8273.77,8338.06,8258.73,8338.06,8313.25,8305.65,8389.22,8527.63,8480.43,8274.11,8067.79,-14.7货,-2759货,14110货,4.53货,37992货,1.67货,-300货,482.1,491.72,622.16,1457货,-2.82货
2016/1/4,8315.79,8326.33,8109.09,8114.26,8280.96,8289.42,8383.56,8522.49,8469.11,8259.9,8050.68,-3.86货,-2763货,13964货,-139货,37852货,-31.4货,-332货,770.37,565.28,614.68,1463货,5.57货
2016/1/5,8105,8142.64,8055.96,8075.11,8218.86,8254.01,8374.09,8515.41,8444.91,8240.94,8036.96,-8558窾,-2764货,13925货,-42.1货,37810货,-5.00货,-337货,803.49,623.95,616.67,1459货,-4.22货
2016/1/6,8064.25,8076.54,7948.43,7990.39,8152.54,8211.45,8362.47,8507.22,8448.64,8223.27,7997.89,-11.0货,-2775货,13872货,-48.8货,37762货,-7.59货,-344货,991.44,716.55,638.58,1443货,-15.2货
2016/1/7,7963.24,7980.5,7770.16,7852.06,8065.53,8153.27,8347.03,8497.05,8481.73,8204.39,7927.05,-6.38货,-2782货,13771货,-120货,37641货,-10.7货,-355货,1175.77,844.63,681.55,1424货,-19.4货
2016/1/8,7811.2,7906.55,7788.71,7893.97,7993.72,8098.15,8330.74,8486.35,8496.7,8188.28,7879.86,-3.72货,-2785货,13731货,-49.4货,37592货,21.6货,-333货,928.54,933.92,712.82,1417货,-7.36货
2016/1/11,7855.8,7855.8,7726.22,7788.42,7931.33,8045.13,8313.55,8475.12,8525.43,8171.9,7818.38,1.31货,-2784货,13660货,-98.4货,37493货,-26.7货,-360货,853.22,950.49,757.89,1414货,-2.08货
2016/1/12,7807.93,7851.81,7732.11,7768.45,7884.25,7998.76,8296.39,8463.79,8549.89,8158.32,7766.75,7.25货,-2777货,13643货,-31.9货,37462货,-20.8货,-381货,865.52,962.9,793.42,1394货,-20.2货
2016/1/13,7799.56,7865.98,7786.33,7824.61,7862.54,7966.1,8280.74,8453.14,8562.46,8145.88,7729.3,-2454窾,-2777货,13642货,11.5货,37473货,-12.7货,-394货,765.89,917.79,817.17,1389货,-5.54货
2016/1/14,7752.09,7752.09,7662.34,7742.88,7817.48,7922.69,8262.6,8441.14,8575.2,8123.79,7672.39,-2.53货,-2780货,13605货,-37.4货,37436货,-14.3货,-408货,817.79,846.19,845.41,1375货,-13.2货
2016/1/15,7809,7842.34,7708.66,7762.01,7805.15,7896.84,8246.79,8430.22,8564.05,8095.91,7627.76,1392窾,-2779货,13563货,-72.4货,37363货,-25.1货,-433货,904.31,841.35,887.63,1368货,-7.67货
2016/1/18,7678.67,7834.25,7627.89,7811.18,7782.77,7867.96,8230.11,8418.78,8551.28,8073.6,7595.93,-2.38货,-2782货,13549货,-28.2货,37335货,19.1货,-414货,816.94,834.09,892.29,1368货,1184窾
2016/1/19,7816.45,7854.88,7786.77,7854.88,7797.93,7860.74,8216.93,8409.02,8528.91,8052.24,7575.57,-6633窾,-2782货,13514货,-51.4货,37284货,17.0货,-397货,743.28,809.64,886.27,1374货,6.25货
2016/1/20,7835.17,7835.17,7687.6,7699.12,7786.71,7843.2,8202.09,8398.36,8509.45,8022.56,7535.67,-868窾,-2783货,13423货,-79.1货,37204货,-33.7货,-431货,899.09,836.28,877.04,1380货,5.57货
2016/1/21,7713.17,7748.37,7664.01,7664.01,7756.93,7816.69,8185.54,8386.78,8481.23,7989.97,7498.71,3.56货,-2779货,13408货,-24.2货,37180货,-10.9货,-442货,737.58,820.24,833.22,1376货,-3.98货
2016/1/22,7729.01,7774.12,7706.14,7756.18,7751.74,7802.99,8170.98,8376.11,8437.67,7961.56,7485.46,-2.04货,-2781货,13409货,16.6货,37197货,-22.4货,-464货,694.12,778.2,809.77,1377货,1.10货
2016/1/25,7813.73,7899.66,7813.73,7894.15,7786.27,7812.51,8160.63,8367.5,8377.55,7938.11,7498.66,3.97货,-2777货,13468货,59.2货,37256货,11.9货,-452货,696.61,754.14,794.11,1367货,-9.65货
2016/1/26,7832.1,7848.63,7799.58,7828.67,7799.93,7815.19,8149.7,8358.57,8308.3,7911.62,7514.94,1.59货,-2775货,13429货,-46.2货,37210货,-10.00货,-462货,623.49,730.18,769.91,1370货,3.21货
2016/1/27,7863.66,7888.63,7830.33,7849.83,7819.32,7822.99,8140.14,8350.3,8245.66,7889.41,7533.16,-2.86货,-2778货,13421货,-1.46货,37208货,-16.3货,-479货,703.42,691.04,763.66,1369货,-1.89货
2016/1/28,7825.22,7921.06,7821.12,7905.1,7835.59,7831.2,8131.22,8342.33,8178.97,7870.67,7562.37,-2.19货,-2780货,13470货,50.0货,37258货,5.56货,-473货,796.51,702.83,761.54,1364货,-4.67货
2016/1/29,7880.78,8080.6,7876.82,8080.6,7883.63,7858.2,8126.25,8336.33,8101.74,7857.79,7613.85,4.82货,-2776货,13595货,113货,37372货,26.1货,-447货,1134.64,790.93,784.57,1352货,-11.7货
2016/1/30,8107.23,8149.5,8106.63,8145.21,7964.8,7907.1,8126.28,8332.88,8110.07,7859.34,7608.61,5.52货,-2770货,13636货,25.1货,37397货,15.0货,-432货,624.97,776.6,765.37,1346货,-5.74货
2016/2/1,8164.24,8166.8,8110.87,8156.96,8026.44,7951.21,8127.05,8329.85,8130.28,7863.43,7596.59,-2.16货,-2772货,13654货,68.3货,37465货,-31.5货,-463货,848.82,821.67,775.92,1348货,1.99货
2016/2/2,8141.52,8156.25,8091.14,8131.24,8060.97,7983.72,8127.15,8326.55,8157.05,7870.48,7583.9,-5.46货,-2778货,13683货,40.6货,37506货,3.82货,-460货,738.12,828.61,759.83,1339货,-9.74货
2016/2/3,8117.22,8117.22,8036.6,8063,8068.48,8001.87,8125.72,8322.53,8179.4,7881.02,7582.65,-3.53货,-2781货,13636货,-17.5货,37488货,-25.2货,-485货,785.53,826.41,764.62,1326货,-12.6货
2016/2/15,7976.65,8074.8,7953.99,8066.51,8051.65,8004.8,8122.19,8317.5,8198.81,7889.65,7580.5,-7.82货,-2789货,13620货,-30.6货,37458货,2.42货,-482货,890.49,777.58,784.26,1335货,8.87货
2016/2/16,8090.91,8227.19,8090.91,8212.07,8086.19,8032.16,8123.27,8314.81,8246.28,7910.83,7575.39,1.34货,-2788货,13719货,90.7货,37549货,19.2货,-463货,922.74,837.14,806.87,1332货,-2.52货
2016/2/17,8240.73,8253.8,8196.13,8214.25,8132.87,8067.44,8126.65,8313.35,8286.53,7933.12,7579.72,2.65货,-2785货,13743货,23.1货,37572货,-1.81货,-465货,849.73,837.32,829.5,1337货,4.51货
2016/2/18,8261.74,8337.97,8261.74,8314.67,8186.59,8108.64,8132.13,8313.03,8343.96,7957.63,7571.29,2.92货,-2782货,13822货,107货,37678货,2.19货,-463货,963.07,882.31,855.46,1337货,2057窾
2016/2/19,8291.83,8325.04,8280.39,8325.04,8226.25,8144.45,8137.82,8312.91,8391.26,7986.73,7582.21,-3.80货,-2786货,13824货,24.9货,37703货,-6.58货,-469货,767.64,878.73,852.57,1342货,5.03货
2016/2/22,8315.79,8396.62,8296.18,8326.68,8262.11,8178.88,8144.25,8313.25,8431.46,8014.97,7598.48,908窾,-2786货,13841货,27.5货,37731货,6818窾,-469货,766.66,853.97,815.78,1342货,-1138窾
2016/2/23,8333.59,8361.79,8311.94,8334.64,8286.57,8207.35,8150.52,8313.62,8468.76,8041.14,7613.53,-296窾,-2786货,13829货,12.3货,37743货,-16.8货,-485货,791.59,827.74,832.44,1351货,8.51货
2016/2/24,8332.66,8382.25,8264.39,8282.86,8296.23,8227.02,8155.93,8313.65,8493.55,8062.54,7631.53,-6.51货,-2792货,13800货,-7.12货,37736货,-23.3货,-509货,729.21,803.63,820.48,1354货,3.40货
2016/2/25,8304.18,8388.63,8304.18,8365.86,8311.05,8247.69,8161.99,8314.1,8512.18,8095.88,7679.57,9724窾,-2791货,13846货,75.2货,37811货,-12.5货,-521货,853.7,781.76,832.04,1352货,-1.79货
2016/2/26,8380.53,8432.74,8347.8,8411.16,8338.39,8274.12,8169.56,8315.4,8520.93,8133.23,7745.54,4.05货,-2787货,13892货,91.4货,37903货,-9.53货,-531货,848.25,797.88,838.31,1351货,-9710窾
2016/3/1,8381.38,8489.01,8378.06,8485.69,8370.1,8303.11,8178.22,8317.36,8545.74,8169.71,7793.68,1.20货,-2786货,13926货,33.3货,37936货,-2.89货,-534货,930.76,830.7,842.34,1354货,2.69货
2016/3/2,8544.66,8586.25,8540.17,8544.05,8431.33,8348.68,8190.53,8321.27,8589.52,8202.2,7814.89,-1528窾,-2786货,14003货,76.8货,38013货,20.6货,-513货,1015.04,875.39,851.56,1351货,-3.11货
2016/3/3,8569.05,8630.77,8561.74,8611.79,8485.33,8393.17,8203.74,8325.76,8628.05,8241.36,7854.67,-3.79货,-2790货,14096货,145货,38157货,-17.5货,-531货,1014.57,932.46,868.05,1352货,1.51货
2016/3/4,8611.37,8648.94,8584.06,8643.55,8530.88,8434.77,8217.45,8330.66,8661.73,8281.05,7900.37,2687窾,-2790货,14147货,66.3货,38224货,11.7货,-519货,951.77,952.08,866.92,1355货,2.63货
2016/3/7,8656.74,8727.88,8632.21,8659.55,8576.95,8477.37,8232.26,8336.25,8692.42,8318.77,7945.12,-2.46货,-2792货,14165货,59.4货,38283货,-11.3货,-530货,973.17,977.06,887.47,1360货,5.23货
2016/3/8,8655.86,8668.51,8575.7,8664.31,8598.33,8507.14,8245.66,8341.29,8733.62,8347.95,7962.29,-4.24货,-2797货,14156货,48.7货,38332货,-16.3货,-546货,1073.38,1005.59,918.15,1374货,13.4货
2016/3/9,8649.1,8657.17,8588.41,8634.11,8609.62,8529.88,8258.34,8346.1,8765.47,8372.4,7979.33,-6.73货,-2803货,14151货,28.6货,38360货,-1.79货,-548货,877.22,978.03,926.71,1382货,8.17货
2016/3/10,8633.66,8680.43,8614.97,8660.7,8622.23,8551.25,8271.09,8351.08,8796.72,8397.59,7998.45,4188窾,-2803货,14199货,76.5货,38437货,12.3货,-536货,869.8,949.07,940.77,1382货,7650窾
